timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777221456828,171,Login for Token,200,OK,Review Submission Load Test 3-95,text,true,,316,251,1,1,http://localhost:8001/auth/login,171,0,0
1777221456999,3,POST /reviews/,400,Bad Request,Review Submission Load Test 3-95,text,false,"Test failed: code expected to equal /

****** received  : [[[400]]]

****** comparison: [[[201]]]

/",188,440,1,2,http://localhost:8004/reviews/,3,0,1
1777221457000,4,GET /restaurants?q=ramen,200,OK,Restaurant Search Load Test 2-96,text,true,,587,137,1,1,http://localhost:8002/restaurants/?q=ramen,3,0,0
1777221457009,171,POST /auth/login,200,OK,Login Load Test 1-96,text,true,,316,251,1,2,http://localhost:8001/auth/login,171,0,0
1777221457025,171,Login for Token,200,OK,Review Submission Load Test 3-96,text,true,,316,251,1,1,http://localhost:8001/auth/login,171,0,0
1777221457197,3,POST /reviews/,201,Created,Review Submission Load Test 3-96,text,true,,380,440,1,1,http://localhost:8004/reviews/,3,0,0
1777221457202,4,GET /restaurants?q=ramen,200,OK,Restaurant Search Load Test 2-97,text,true,,587,137,1,1,http://localhost:8002/restaurants/?q=ramen,4,0,1
1777221457211,170,POST /auth/login,200,OK,Login Load Test 1-97,text,true,,316,251,1,2,http://localhost:8001/auth/login,170,0,0
1777221457229,170,Login for Token,200,OK,Review Submission Load Test 3-97,text,true,,316,251,1,1,http://localhost:8001/auth/login,170,0,0
1777221457399,3,POST /reviews/,201,Created,Review Submission Load Test 3-97,text,true,,380,440,1,2,http://localhost:8004/reviews/,3,0,1
1777221457400,3,GET /restaurants?q=ramen,200,OK,Restaurant Search Load Test 2-98,text,true,,587,137,1,1,http://localhost:8002/restaurants/?q=ramen,3,0,0
1777221457411,172,POST /auth/login,200,OK,Login Load Test 1-98,text,true,,316,251,1,2,http://localhost:8001/auth/login,172,0,1
